problem_id,seed,experiment_type,iteration_0_completion_tokens,iteration_1_completion_tokens,iteration_2_completion_tokens,iteration_3_completion_tokens,iteration_4_completion_tokens
2024-II-4,seed2,base_sum,3226.0,4669,4039,5686,2627
2024-II-5,seed2,base_sum,13617.0,7440,5351,11590,6023
2024-II-6,seed2,base_sum,3852.0,3956,2415,2278,2741
2024-II-7,seed2,base_sum,15856.0,4192,3700,4873,13731
2024-II-8,seed2,base_sum,25753.0,10363,10307,12815,20412
2024-II-9,seed2,base_sum,17266.0,17374,13913,5544,4304
21,seed2,base_sum,6982.0,15767,7225,9004,8138
22,seed2,base_sum,10543.0,12931,6021,6830,2483
23,seed2,base_sum,5425.0,4709,3819,5931,2623
24,seed2,base_sum,11748.0,12015,5148,16420,7425
25,seed2,base_sum,11933.0,10072,7472,7693,6864
26,seed2,base_sum,7672.0,21273,3917,11475,22655
27,seed2,base_sum,31615.0,16160,18452,32000,24824
28,seed2,base_sum,7842.0,4595,5059,11609,8394
29,seed2,base_sum,19873.0,11999,8064,15217,15750
3,seed2,base_sum,2914.0,2418,3015,2795,2842
4,seed2,base_sum,11614.0,9202,9733,8403,12524
5,seed2,base_sum,12627.0,13862,7533,10993,20226
6,seed2,base_sum,6019.0,13054,5773,4180,5050
7,seed2,base_sum,19414.0,10736,5780,4327,6097
8,seed2,base_sum,5244.0,3518,4970,2842,3719
9,seed2,base_sum,20153.0,4077,4747,2441,3840
0,seed2,firstk,3152.0,3313,3140,3404,2437
1,seed2,firstk,2864.0,2062,2107,2342,1098
10,seed2,firstk,20934.0,11005,32000,12228,2332
11,seed2,firstk,15825.0,6927,21312,4504,7792
12,seed2,firstk,22106.0,10852,7626,14298,25255
13,seed2,firstk,9768.0,9873,6655,8177,7088
14,seed2,firstk,26854.0,17523,14767,17233,17410
15,seed2,firstk,3950.0,2670,2418,2669,3171
16,seed2,firstk,3403.0,1966,2293,1643,1619
17,seed2,firstk,13575.0,32000,9381,5060,18648
18,seed2,firstk,4067.0,4671,3163,2503,5132
19,seed2,firstk,16142.0,17031,23858,17102,14072
2,seed2,firstk,15182.0,27087,17123,32000,18890
20,seed2,firstk,19352.0,7299,28952,28526,24159
2024-I-1,seed2,firstk,5178.0,2299,3043,2347,2656
2024-I-10,seed2,firstk,9190.0,7534,8761,24410,6961
2024-I-11,seed2,firstk,19231.0,21584,9172,18530,11147
2024-I-12,seed2,firstk,13987.0,11716,9655,10645,32000
2024-I-13,seed2,firstk,12900.0,12523,6916,4834,4198
2024-I-14,seed2,firstk,7912.0,18159,27229,14055,32000
2024-I-15,seed2,firstk,14120.0,8665,4741,5220,8519
2024-I-2,seed2,firstk,4567.0,11064,7485,5927,3594
2024-I-3,seed2,firstk,5287.0,3874,3208,3806,8881
2024-I-4,seed2,firstk,2692.0,1731,2421,2988,2856
2024-I-5,seed2,firstk,20883.0,18973,22278,21194,4750
2024-I-6,seed2,firstk,4435.0,1403,1149,1450,4224
2024-I-7,seed2,firstk,3744.0,3635,2226,2975,3678
2024-I-8,seed2,firstk,16553.0,21926,6485,10883,5863
2024-I-9,seed2,firstk,8400.0,5664,16713,3944,5099
2024-II-1,seed2,firstk,4468.0,3402,10402,11639,5209
2024-II-10,seed2,firstk,15156.0,4133,21235,5719,3185
2024-II-11,seed2,firstk,13995.0,18324,18965,17177,27788
2024-II-12,seed2,firstk,8553.0,6151,18214,4117,5947
2024-II-13,seed2,firstk,5142.0,3145,5927,3922,3631
2024-II-14,seed2,firstk,21611.0,17950,25464,9796,18636
2024-II-15,seed2,firstk,19608.0,16895,12335,32000,9878
2024-II-2,seed2,firstk,12310.0,8021,20949,32000,4220
2024-II-3,seed2,firstk,5920.0,14860,13697,21691,4792
2024-II-4,seed2,firstk,3226.0,3220,3905,2590,2098
2024-II-5,seed2,firstk,13617.0,6857,13877,20689,5190
2024-II-6,seed2,firstk,3852.0,3714,2726,2945,2438
2024-II-7,seed2,firstk,15856.0,11948,20412,6768,6171
2024-II-8,seed2,firstk,25753.0,22997,18537,27046,24913
2024-II-9,seed2,firstk,17266.0,8171,32000,13377,15068
21,seed2,firstk,6982.0,15638,8300,11742,12995
22,seed2,firstk,10543.0,9836,15907,12665,10279
23,seed2,firstk,5425.0,7717,4671,4885,8217
24,seed2,firstk,11748.0,24612,14800,8145,14599
25,seed2,firstk,11933.0,14513,7486,7433,10490
26,seed2,firstk,7672.0,9846,8224,7626,26513
27,seed2,firstk,31615.0,18499,32000,20610,32000
28,seed2,firstk,7842.0,10343,7693,9263,7697
29,seed2,firstk,19873.0,20880,13567,22924,18491
3,seed2,firstk,2914.0,2765,2293,3414,2894
4,seed2,firstk,11614.0,14825,17846,12277,16069
5,seed2,firstk,12627.0,10998,18988,9298,17055
6,seed2,firstk,6019.0,4931,13044,28923,17061
7,seed2,firstk,19414.0,16423,11696,9671,14318
8,seed2,firstk,5244.0,4745,6737,4428,5629
9,seed2,firstk,20153.0,13267,10440,9612,18779
0,seed2,lastk,3152.0,2500,2711,3085,2576
1,seed2,lastk,2864.0,2302,2886,2511,2112
10,seed2,lastk,20934.0,14106,13520,2506,1806
11,seed2,lastk,15825.0,13754,13060,8650,6078
12,seed2,lastk,22106.0,6812,17382,2444,14055
13,seed2,lastk,9768.0,6113,2762,4162,3830
14,seed2,lastk,26854.0,14598,10623,9341,11077
15,seed2,lastk,3950.0,2908,2611,2765,2492
16,seed2,lastk,3403.0,2219,2643,3141,2024
17,seed2,lastk,13575.0,11744,32000,18749,9221
18,seed2,lastk,4067.0,3049,2096,2710,2466
19,seed2,lastk,16142.0,13562,17054,11232,10298
2,seed2,lastk,15182.0,13576,15417,9346,32000
20,seed2,lastk,19352.0,10214,4346,18536,19785
2024-I-1,seed2,lastk,5178.0,2681,2509,2211,4544
2024-I-10,seed2,lastk,9190.0,19592,12031,12521,6889
2024-I-11,seed2,lastk,19231.0,16457,12314,17681,9220
2024-I-12,seed2,lastk,13987.0,9061,1905,3097,2001
2024-I-13,seed2,lastk,12900.0,5641,4843,5754,2425
2024-I-14,seed2,lastk,7912.0,4704,4779,1706,5434
2024-I-15,seed2,lastk,14120.0,5449,2843,2911,2560
2024-I-2,seed2,lastk,4567.0,3590,1789,1233,1693
2024-I-3,seed2,lastk,5287.0,2555,2087,1678,1498
2024-I-4,seed2,lastk,2692.0,2133,2028,1926,2041
2024-I-5,seed2,lastk,20883.0,9211,5180,5034,2703
2024-I-6,seed2,lastk,4435.0,1531,1113,1335,1270
2024-I-7,seed2,lastk,3744.0,2870,2364,2050,2424
2024-I-8,seed2,lastk,16553.0,27411,11102,9021,4197
2024-I-9,seed2,lastk,8400.0,11281,6885,6541,6073
2024-II-1,seed2,lastk,4468.0,1964,2418,2581,1940
2024-II-10,seed2,lastk,15156.0,9089,4639,10852,13692
2024-II-11,seed2,lastk,13995.0,11674,3146,5819,2903
2024-II-12,seed2,lastk,8553.0,4263,9387,1388,2952
2024-II-13,seed2,lastk,5142.0,6662,4529,4213,4217
2024-II-14,seed2,lastk,21611.0,7270,8912,7150,4000
2024-II-15,seed2,lastk,19608.0,9796,3683,8212,9663
2024-II-2,seed2,lastk,12310.0,10965,7852,4219,4568
2024-II-3,seed2,lastk,5920.0,5675,2915,1980,1710
2024-II-4,seed2,lastk,3226.0,2645,3107,2581,3200
2024-II-5,seed2,lastk,13617.0,1119,1513,1118,1190
2024-II-6,seed2,lastk,3852.0,1863,2374,3719,1833
2024-II-7,seed2,lastk,15856.0,5278,4104,3947,3826
2024-II-8,seed2,lastk,25753.0,20455,11801,13659,10837
2024-II-9,seed2,lastk,17266.0,9843,11454,9512,7514
21,seed2,lastk,6982.0,4726,4389,3095,10002
22,seed2,lastk,10543.0,13928,24800,17063,15155
23,seed2,lastk,5425.0,9617,5252,4889,3831
24,seed2,lastk,11748.0,16568,6587,19219,9492
25,seed2,lastk,11933.0,2371,3098,1266,2369
26,seed2,lastk,7672.0,9835,14237,6204,4504
27,seed2,lastk,31615.0,23214,16351,13098,9471
28,seed2,lastk,7842.0,3745,7747,3588,6229
29,seed2,lastk,19873.0,20872,14515,14766,6805
3,seed2,lastk,2914.0,2228,2350,2457,1192
4,seed2,lastk,11614.0,3606,6286,1058,5645
5,seed2,lastk,12627.0,11080,20148,32000,12568
6,seed2,lastk,6019.0,3328,4941,8964,7626
7,seed2,lastk,19414.0,10619,8594,6581,13784
8,seed2,lastk,5244.0,4143,3455,32000,4703
9,seed2,lastk,20153.0,12192,4607,13722,2944
0,seed2,postThink,3152.0,2063,3827,3095,2816
1,seed2,postThink,2864.0,2708,2810,1870,1944
10,seed2,postThink,20934.0,22742,16770,11971,18028
11,seed2,postThink,15825.0,4391,8674,6169,5761
12,seed2,postThink,22106.0,9158,10906,21285,19370
13,seed2,postThink,9768.0,4437,3400,3333,9383
14,seed2,postThink,26854.0,15459,12653,9999,10133
15,seed2,postThink,3950.0,3189,2784,3462,2041
16,seed2,postThink,3403.0,1972,1867,2053,1937
17,seed2,postThink,13575.0,9604,19378,10340,12407
18,seed2,postThink,4067.0,4714,6310,4120,2459
19,seed2,postThink,16142.0,14636,12988,11939,13735
2,seed2,postThink,15182.0,17259,12961,17926,9047
20,seed2,postThink,19352.0,32000,32000,32000,25250
2024-I-1,seed2,postThink,5178.0,3400,2830,2343,2688
2024-I-10,seed2,postThink,9190.0,32000,13775,20422,9711
2024-I-11,seed2,postThink,19231.0,15919,13178,12249,15812
2024-I-12,seed2,postThink,13987.0,14235,10505,9546,8030
2024-I-13,seed2,postThink,12900.0,5693,8679,4906,6114
2024-I-14,seed2,postThink,7912.0,4216,4503,3206,3707
2024-I-15,seed2,postThink,14120.0,4186,3535,2872,4410
2024-I-2,seed2,postThink,4567.0,19709,7479,3595,3376
2024-I-3,seed2,postThink,5287.0,3446,2981,3221,1773
2024-I-4,seed2,postThink,2692.0,2119,2628,2010,1778
2024-I-5,seed2,postThink,20883.0,13781,19335,15183,22392
2024-I-6,seed2,postThink,4435.0,4360,1963,1302,3213
2024-I-7,seed2,postThink,3744.0,2497,2300,2953,4219
2024-I-8,seed2,postThink,16553.0,10211,5575,6884,3573
2024-I-9,seed2,postThink,8400.0,5109,3443,15113,3526
2024-II-1,seed2,postThink,4468.0,4482,4155,4144,13606
2024-II-10,seed2,postThink,15156.0,7412,4320,4628,3090
2024-II-11,seed2,postThink,13995.0,7723,8591,18187,13014
2024-II-12,seed2,postThink,8553.0,7307,4494,3774,3679
2024-II-13,seed2,postThink,5142.0,4530,3251,5638,4615
2024-II-14,seed2,postThink,21611.0,20485,19489,15723,12364
2024-II-15,seed2,postThink,19608.0,15489,9822,11723,17322
2024-II-2,seed2,postThink,12310.0,8106,8121,3682,3408
2024-II-3,seed2,postThink,5920.0,6313,5644,6813,5596
2024-II-4,seed2,postThink,3226.0,2057,3620,2455,3743
2024-II-5,seed2,postThink,13617.0,7012,6396,5939,7116
2024-II-6,seed2,postThink,3852.0,3779,2016,2815,4081
2024-II-7,seed2,postThink,15856.0,4616,3809,3269,5487
2024-II-8,seed2,postThink,25753.0,8074,16040,7464,27592
2024-II-9,seed2,postThink,17266.0,8323,16217,19190,32000
21,seed2,postThink,6982.0,4401,6861,4264,5677
22,seed2,postThink,10543.0,8853,11857,5911,9529
23,seed2,postThink,5425.0,5704,3999,4015,4258
24,seed2,postThink,11748.0,7781,13761,8016,5633
25,seed2,postThink,11933.0,10160,3665,2926,3172
26,seed2,postThink,7672.0,6528,4476,5000,5076
27,seed2,postThink,31615.0,26864,14616,22494,19579
28,seed2,postThink,7842.0,4532,5202,4497,4875
29,seed2,postThink,19873.0,9372,4641,19241,5374
3,seed2,postThink,2914.0,3467,2701,4416,3102
4,seed2,postThink,11614.0,26185,15173,13236,12955
5,seed2,postThink,12627.0,5215,21369,19055,22578
6,seed2,postThink,6019.0,6522,7189,6321,5984
7,seed2,postThink,19414.0,10599,10381,8274,10104
8,seed2,postThink,5244.0,3649,6718,5686,5280
9,seed2,postThink,20153.0,16163,26468,7248,20057
0,seed2,wait,3152.0,1112,3475,1787,8192
1,seed2,wait,2864.0,515,1204,632,1459
2,seed2,wait,15182.0,907,975,653,845
3,seed2,wait,2914.0,1567,1700,1251,1493
4,seed2,wait,11614.0,1038,943,1010,692
5,seed2,wait,12627.0,739,616,623,592
6,seed2,wait,6019.0,8192,650,1026,2083
7,seed2,wait,19414.0,482,1183,582,840
8,seed2,wait,5244.0,1977,1331,4415,837
9,seed2,wait,20153.0,246,262,347,257
10,seed2,wait,20934.0,741,1498,602,1243
11,seed2,wait,15825.0,1736,1314,1635,1059
12,seed2,wait,22106.0,712,1184,816,269
13,seed2,wait,9768.0,1376,1128,980,1138
14,seed2,wait,26854.0,565,735,454,355
15,seed2,wait,3950.0,1356,1481,1283,928
16,seed2,wait,3403.0,1223,849,666,723
17,seed2,wait,13575.0,4894,251,487,859
18,seed2,wait,4067.0,1091,2391,2003,1019
19,seed2,wait,16142.0,1222,1405,735,1114
20,seed2,wait,19352.0,487,2036,720,564
21,seed2,wait,6982.0,895,1050,652,959
22,seed2,wait,10543.0,3915,643,887,494
23,seed2,wait,5425.0,2432,1212,1007,1767
24,seed2,wait,11748.0,179,1797,3703,980
25,seed2,wait,11933.0,1374,264,354,332
26,seed2,wait,7672.0,1326,944,1354,1295
27,seed2,wait,31615.0,1944,952,1137,1085
28,seed2,wait,7842.0,568,601,792,554
29,seed2,wait,19873.0,925,1242,475,568
2024-I-12,seed2,wait,13987.0,113,62,47,292
2024-I-8,seed2,wait,16553.0,242,491,646,561
2024-I-2,seed2,wait,4567.0,604,537,799,542
2024-I-11,seed2,wait,19231.0,1175,490,957,499
2024-II-12,seed2,wait,8553.0,997,995,849,712
2024-II-4,seed2,wait,3226.0,1698,695,852,971
2024-I-4,seed2,wait,2692.0,1675,1035,1006,977
2024-I-3,seed2,wait,5287.0,2134,1353,878,1320
2024-II-6,seed2,wait,3852.0,682,1223,1236,1051
2024-I-6,seed2,wait,4435.0,807,794,734,996
2024-II-7,seed2,wait,15856.0,629,1377,885,1159
2024-I-1,seed2,wait,5178.0,1809,1697,942,777
2024-I-13,seed2,wait,12900.0,1067,619,622,501
2024-I-7,seed2,wait,3744.0,2134,1909,891,1301
2024-II-3,seed2,wait,5920.0,2100,1435,1348,1750
2024-I-15,seed2,wait,14120.0,1379,1204,1249,861
2024-II-15,seed2,wait,19608.0,651,96,520,277
2024-II-5,seed2,wait,13617.0,845,676,610,652
2024-II-9,seed2,wait,17266.0,928,355,573,234
2024-II-11,seed2,wait,13995.0,2302,1252,8192,1044
2024-I-9,seed2,wait,8400.0,898,1019,593,560
2024-II-14,seed2,wait,21611.0,652,1935,2260,625
2024-II-2,seed2,wait,12310.0,152,1485,304,2577
2024-II-1,seed2,wait,4468.0,1610,1133,688,859
2024-I-5,seed2,wait,20883.0,224,94,498,79
2024-II-10,seed2,wait,15156.0,2093,2252,1951,2019
2024-I-14,seed2,wait,7912.0,1885,2263,1626,772
2024-II-8,seed2,wait,25753.0,3013,1507,848,1170
2024-II-13,seed2,wait,5142.0,2821,2194,1173,1065
2024-I-10,seed2,wait,9190.0,1299,3153,8192,1919
0,seed2,answer_only,3152.0,3417,2338,3036,3514
1,seed2,answer_only,2864.0,2983,2876,2137,2903
10,seed2,answer_only,20934.0,18302,17541,16561,13785
11,seed2,answer_only,15825.0,7535,6242,10804,10625
12,seed2,answer_only,22106.0,18356,17289,23153,22141
13,seed2,answer_only,9768.0,10411,20333,7128,9220
14,seed2,answer_only,26854.0,23552,25349,14685,21181
15,seed2,answer_only,3950.0,3699,2959,3891,2930
16,seed2,answer_only,3403.0,3370,3367,2543,2713
17,seed2,answer_only,13575.0,22018,18280,25770,13182
18,seed2,answer_only,4067.0,2765,3836,3444,2873
19,seed2,answer_only,16142.0,20874,11832,15497,18568
2,seed2,answer_only,15182.0,13126,8411,10283,24371
20,seed2,answer_only,19352.0,15874,7170,32000,21718
2024-I-1,seed2,answer_only,5178.0,2807,4162,3705,2964
2024-I-10,seed2,answer_only,9190.0,8656,25490,28657,8115
2024-I-11,seed2,answer_only,19231.0,12878,20514,16219,18859
2024-I-12,seed2,answer_only,13987.0,9142,10950,13079,15170
2024-I-13,seed2,answer_only,12900.0,8687,15829,4974,9759
2024-I-14,seed2,answer_only,7912.0,7819,6839,7173,5045
2024-I-15,seed2,answer_only,14120.0,17596,8181,7348,12331
2024-I-2,seed2,answer_only,4567.0,6652,2649,9462,4503
2024-I-3,seed2,answer_only,5287.0,6522,3610,3730,3989
2024-I-4,seed2,answer_only,2692.0,2631,2582,1989,2357
2024-I-5,seed2,answer_only,20883.0,15167,6411,5791,24465
2024-I-6,seed2,answer_only,4435.0,3254,3010,2393,3495
2024-I-7,seed2,answer_only,3744.0,3524,2904,2944,4322
2024-I-8,seed2,answer_only,16553.0,15107,18216,15683,17196
2024-I-9,seed2,answer_only,8400.0,6323,8079,7581,9897
2024-II-1,seed2,answer_only,4468.0,9051,4466,4062,3975
2024-II-10,seed2,answer_only,15156.0,14032,14030,6571,14913
2024-II-11,seed2,answer_only,13995.0,11392,13967,12440,10189
2024-II-12,seed2,answer_only,8553.0,9541,4479,4102,9606
2024-II-13,seed2,answer_only,5142.0,5756,3701,4593,3428
2024-II-14,seed2,answer_only,21611.0,21216,14575,21028,14465
2024-II-15,seed2,answer_only,19608.0,18145,21295,16021,13000
2024-II-2,seed2,answer_only,12310.0,8097,22767,4993,15979
2024-II-3,seed2,answer_only,5920.0,9208,6092,8643,7786
2024-II-4,seed2,answer_only,3226.0,2966,3214,3203,3370
2024-II-5,seed2,answer_only,13617.0,8940,15301,10365,16584
2024-II-6,seed2,answer_only,3852.0,2613,3741,3904,3214
2024-II-7,seed2,answer_only,15856.0,12941,12925,10033,15443
2024-II-8,seed2,answer_only,25753.0,18755,23410,16108,17217
2024-II-9,seed2,answer_only,17266.0,14813,16843,23015,18732
21,seed2,answer_only,6982.0,18627,9135,17248,9175
22,seed2,answer_only,10543.0,22411,14440,6717,32000
23,seed2,answer_only,5425.0,6029,8869,9703,6971
24,seed2,answer_only,11748.0,18357,13037,17787,8638
25,seed2,answer_only,11933.0,13361,13530,13873,12013
26,seed2,answer_only,7672.0,11461,15643,4400,25939
27,seed2,answer_only,31615.0,26432,32000,23156,30203
28,seed2,answer_only,7842.0,20042,17700,9737,8592
29,seed2,answer_only,19873.0,21357,19795,20622,15175
3,seed2,answer_only,2914.0,20568,3222,3254,3038
4,seed2,answer_only,11614.0,11965,13002,14558,9607
5,seed2,answer_only,12627.0,8304,32000,29049,32000
6,seed2,answer_only,6019.0,13574,7551,7391,14896
7,seed2,answer_only,19414.0,14804,9875,14897,8940
8,seed2,answer_only,5244.0,11248,4920,5531,6069
9,seed2,answer_only,20153.0,15697,7983,12790,8881
0,seed3,backtracking,4763.0,2873,2816,3574,2278
1,seed3,backtracking,2416.0,2966,2355,1926,1750
10,seed3,backtracking,14339.0,25661,16240,18008,7496
11,seed3,backtracking,7666.0,8364,19007,5804,14647
12,seed3,backtracking,32000.0,14745,9861,23127,21515
13,seed3,backtracking,15802.0,7624,7110,6780,1307
14,seed3,backtracking,25538.0,18303,16532,9694,10285
15,seed3,backtracking,2531.0,3289,3006,2577,2882
16,seed3,backtracking,2741.0,1968,2166,2048,1817
17,seed3,backtracking,12160.0,13468,14117,17426,10619
18,seed3,backtracking,4080.0,3055,3499,2881,3254
19,seed3,backtracking,14713.0,18362,11090,12764,12862
2,seed3,backtracking,16785.0,8590,18442,10902,4068
20,seed3,backtracking,6803.0,9995,21972,3268,23366
2024-I-1,seed3,backtracking,3700.0,2851,2794,2316,2795
2024-I-10,seed3,backtracking,18220.0,16416,12095,21623,27449
2024-I-11,seed3,backtracking,22136.0,25909,14793,13393,15895
2024-I-12,seed3,backtracking,15102.0,11050,11567,15909,5972
2024-I-13,seed3,backtracking,8938.0,6951,3723,4057,3752
2024-I-14,seed3,backtracking,5006.0,4630,2947,3688,4631
2024-I-15,seed3,backtracking,12792.0,8439,4908,3185,3562
2024-I-2,seed3,backtracking,6113.0,3931,8670,3372,3182
2024-I-3,seed3,backtracking,4218.0,2498,2991,2209,2273
2024-I-4,seed3,backtracking,3462.0,1758,1792,1539,1593
2024-I-5,seed3,backtracking,10162.0,10851,12903,16157,12474
2024-I-6,seed3,backtracking,6243.0,4462,3277,3368,4747
2024-I-7,seed3,backtracking,3902.0,3143,2417,2786,2361
2024-I-8,seed3,backtracking,21022.0,17727,8352,4146,4115
2024-I-9,seed3,backtracking,9392.0,6368,10745,6139,14952
2024-II-1,seed3,backtracking,4928.0,10782,4908,3134,3668
2024-II-10,seed3,backtracking,5280.0,5198,4681,4752,4787
2024-II-11,seed3,backtracking,12085.0,32000,5707,9619,7644
2024-II-12,seed3,backtracking,4920.0,4604,2361,2011,1845
2024-II-13,seed3,backtracking,5349.0,4630,3457,5536,3503
2024-II-14,seed3,backtracking,31653.0,5306,6778,8389,6549
2024-II-15,seed3,backtracking,19561.0,14933,11383,10134,5621
2024-II-2,seed3,backtracking,32000.0,15676,14161,5762,4076
2024-II-3,seed3,backtracking,11209.0,15152,2936,20213,2156
2024-II-4,seed3,backtracking,4068.0,3505,3241,3523,3138
2024-II-5,seed3,backtracking,14616.0,4451,8061,4739,8246
2024-II-6,seed3,backtracking,5313.0,2764,2868,3171,2242
2024-II-7,seed3,backtracking,14201.0,5933,6689,7815,5385
2024-II-8,seed3,backtracking,32000.0,25494,21979,11966,22927
2024-II-9,seed3,backtracking,18901.0,17718,16483,15491,32000
21,seed3,backtracking,6401.0,4595,7961,4988,3717
22,seed3,backtracking,9604.0,9660,9801,15710,18161
23,seed3,backtracking,9923.0,3518,3022,3841,4712
24,seed3,backtracking,6480.0,5574,2732,2812,9097
25,seed3,backtracking,13214.0,9308,11667,3834,4826
26,seed3,backtracking,6707.0,9598,7003,5043,4140
27,seed3,backtracking,28608.0,19150,14584,16254,13377
28,seed3,backtracking,8824.0,13308,12415,15232,4487
29,seed3,backtracking,32000.0,23484,11994,18843,10203
3,seed3,backtracking,4525.0,2898,3257,3576,3382
4,seed3,backtracking,16083.0,10310,12441,18009,11511
5,seed3,backtracking,5247.0,14011,9426,9177,30000
6,seed3,backtracking,32000.0,14368,10662,14566,13812
7,seed3,backtracking,10927.0,5685,7614,15093,3942
8,seed3,backtracking,9084.0,5983,3214,3752,6443
9,seed3,backtracking,9474.0,16486,12503,13939,6442
0,seed3,base_sum,4763.0,3673,2864,2486,2516
1,seed3,base_sum,2416.0,1796,2248,2544,2094
10,seed3,base_sum,14339.0,7423,8430,13044,11805
11,seed3,base_sum,7666.0,16483,3510,4299,5330
12,seed3,base_sum,32000.0,21545,22198,27016,22955
13,seed3,base_sum,15802.0,7362,8198,11479,6868
14,seed3,base_sum,25538.0,18093,14770,23975,19328
15,seed3,base_sum,2531.0,3002,2571,3376,2658
16,seed3,base_sum,2741.0,2585,2023,2057,2095
17,seed3,base_sum,12160.0,8561,9619,8501,15763
18,seed3,base_sum,4080.0,3042,2936,4794,2472
19,seed3,base_sum,14713.0,11971,14854,16810,16457
2,seed3,base_sum,16785.0,11212,11870,26103,10318
20,seed3,base_sum,6803.0,15488,18560,25831,4457
2024-I-1,seed3,base_sum,3700.0,2648,2546,2519,1570
2024-I-10,seed3,base_sum,18220.0,16660,11719,7164,13321
2024-I-11,seed3,base_sum,22136.0,13039,15411,18854,10557
2024-I-12,seed3,base_sum,15102.0,11405,14777,14066,10590
2024-I-13,seed3,base_sum,8938.0,19343,5591,10268,5567
2024-I-14,seed3,base_sum,5006.0,3280,16509,4095,7205
2024-I-15,seed3,base_sum,12792.0,7258,5967,4800,4021
2024-I-2,seed3,base_sum,6113.0,7347,4058,2258,2509
2024-I-3,seed3,base_sum,4218.0,2593,2084,2580,1470
2024-I-4,seed3,base_sum,3462.0,2109,1711,1560,1508
2024-I-5,seed3,base_sum,10162.0,11637,9856,16120,11217
2024-I-6,seed3,base_sum,6243.0,2541,3156,1772,1958
2024-I-7,seed3,base_sum,3902.0,2895,2458,4017,2591
2024-I-8,seed3,base_sum,21022.0,5045,11148,18615,18241
2024-I-9,seed3,base_sum,9392.0,6208,7252,7930,4299
2024-II-1,seed3,base_sum,4928.0,5512,8124,11156,4135
2024-II-10,seed3,base_sum,5280.0,6121,6647,3731,5533
2024-II-11,seed3,base_sum,12085.0,8411,5556,5020,6832
2024-II-12,seed3,base_sum,4920.0,3422,1835,1917,2543
2024-II-13,seed3,base_sum,5349.0,6069,3977,3126,3383
2024-II-14,seed3,base_sum,31653.0,16206,13399,6811,8645
2024-II-15,seed3,base_sum,19561.0,15080,12254,16191,10771
2024-II-2,seed3,base_sum,32000.0,6613,3893,4624,3470
2024-II-3,seed3,base_sum,11209.0,2135,6168,4022,13584
2024-II-4,seed3,base_sum,4068.0,2963,3316,3115,2703
2024-II-5,seed3,base_sum,14616.0,6452,5059,8554,5625
2024-II-6,seed3,base_sum,5313.0,7724,2634,2397,7005
2024-II-7,seed3,base_sum,14201.0,4522,3390,6657,7301
2024-II-8,seed3,base_sum,32000.0,13743,20566,22105,16798
2024-II-9,seed3,base_sum,18901.0,13645,13576,10537,12014
21,seed3,base_sum,6401.0,4454,10347,5091,5691
22,seed3,base_sum,9604.0,12896,5947,14822,7486
23,seed3,base_sum,9923.0,4660,3648,3170,2282
24,seed3,base_sum,6480.0,5900,3523,23671,2491
25,seed3,base_sum,13214.0,5274,4547,3665,2503
26,seed3,base_sum,6707.0,8930,3899,3959,18235
27,seed3,base_sum,28608.0,16627,21293,29319,19325
28,seed3,base_sum,8824.0,5813,1955,5662,8471
29,seed3,base_sum,32000.0,16458,10696,12754,11221
3,seed3,base_sum,4525.0,2934,3435,2736,2609
4,seed3,base_sum,16083.0,19767,9061,8853,8820
5,seed3,base_sum,5247.0,22310,13642,14309,23700
6,seed3,base_sum,32000.0,5091,3269,3214,6311
7,seed3,base_sum,10927.0,5898,5927,2021,7119
8,seed3,base_sum,9084.0,5584,4968,5795,4801
9,seed3,base_sum,9474.0,11254,10449,9544,3500
0,seed3,firstk,4763.0,2331,2755,1999,1963
1,seed3,firstk,2416.0,1747,1184,1561,1400
10,seed3,firstk,14339.0,6600,14227,20354,15063
11,seed3,firstk,7666.0,30623,32000,7576,26976
12,seed3,firstk,32000.0,27352,13491,13098,22498
13,seed3,firstk,15802.0,11394,6170,10198,10712
14,seed3,firstk,25538.0,14756,32000,25562,10654
15,seed3,firstk,2531.0,2572,2135,1732,2598
16,seed3,firstk,2741.0,946,2123,1245,2581
17,seed3,firstk,12160.0,32000,32000,19871,15498
18,seed3,firstk,4080.0,3774,2362,2149,2220
19,seed3,firstk,14713.0,32000,10816,10870,10511
2,seed3,firstk,16785.0,22332,17339,22898,28205
20,seed3,firstk,6803.0,13146,6628,28525,6614
2024-I-1,seed3,firstk,3700.0,2723,1909,1846,1753
2024-I-10,seed3,firstk,18220.0,16254,7068,32000,20048
2024-I-11,seed3,firstk,22136.0,16769,11279,11975,17321
2024-I-12,seed3,firstk,15102.0,9862,13235,14143,14000
2024-I-13,seed3,firstk,8938.0,11341,6726,5673,3612
2024-I-14,seed3,firstk,5006.0,11246,4849,16246,5317
2024-I-15,seed3,firstk,12792.0,12722,8208,6752,2665
2024-I-2,seed3,firstk,6113.0,6117,3175,4395,2059
2024-I-3,seed3,firstk,4218.0,4162,3783,3312,2753
2024-I-4,seed3,firstk,3462.0,2285,2274,2157,3365
2024-I-5,seed3,firstk,10162.0,21479,12874,8370,19080
2024-I-6,seed3,firstk,6243.0,1599,1779,1539,4694
2024-I-7,seed3,firstk,3902.0,3050,3697,2967,2810
2024-I-8,seed3,firstk,21022.0,12753,4721,4973,13709
2024-I-9,seed3,firstk,9392.0,5545,3657,4126,4134
2024-II-1,seed3,firstk,4928.0,4652,4131,7318,8181
